event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
TTQ2110,"10 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Arima,,,Arima,10.6374,-61.2823,1,"Loop News Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 10 April 2023, in Arima, Arima, two masked men dressed in black, and wearing what seemed to be police uniforms, approached a group of people on Puneet Avenue and shot at them, injuring two women and two men. One of the women later died in the hospital. The motivation for the attack is unknown. Perpetrators fled the scene. 1 fatality, 3 injured.",1,,1681748431,21373
TTQ2116,"10 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Piarco,10.6141,-61.351,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 10 April 2023, in Piarco, Tunapuna Piarco, three armed men in a vehicle shot and killed two men moving in another vehicle along the Churchill Roosevelt Highway (drive-by). The targeted car crashed into a metal barrier. The bullets damaged a second car that was nearby at the moment of the shooting, although the occupant was unharmed. Perpetrators fled the scene. The attack's motivation was not clarified, although one victim was suspect in several shootings and killings, and the family of one of the killed men had been the target of gang violence before. It is not ruled out that this attack was also gang-related. 2 fatalities.",2,,1681748431,7192
TTQ2117,"10 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Brasso,10.4168,-61.3238,1,"Trinidad and Tobago Guardian",National,"On 10 April 2023, in Brasso, Couva-Tabaquite-Talparo, residents held a protest to demand a proper water supply. They claimed to have been without a pipe-borne water supply for several weeks.",0,"crowd size=no report",1681748431,243
TTQ2112,"08 April 2023",2023,2,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Penal-Debe,,,Barrackpore,10.2064,-61.3958,1,"Loop News Trinidad and Tobago",National,"Around 8 April 2023 (as reported), in Barrackpore, Penal-Debe, a construction worker was killed, and his body was found with gunshot wounds along the Mud Plant Road. The motivation and perpetrators of the attack are unknown, although the victim had been a drug user in the past, and it is not ruled out that the attack was linked to that. 1 fatality.",1,,1681748431,15203
TTQ2109,"07 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Arima,,,Arima,10.6374,-61.2823,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 7 April 2023, in Arima, Arima, two armed men, masked with jerseys wrapped around their heads, emerged from bushes and shot and injured a man in the Wallerfield area. The victim had just parked his vehicle outside his home when the attack took place. The motivation and perpetrators of the attack are unknown. The shooters fled the scene. 1 injured.",0,,1681748431,17035
TTQ2096,"04 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Arima,,,Arima,10.6374,-61.2823,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 4 April 2023, in Arima, Arima, two masked men shot and injured two vendors during an attack at their mini market business, in Maturita neighbourhood. One was shot in the neck and the other in a shoulder. Motivation for the attack is unknown. The shooters fled the scene in a black vehicle that was parked nearby. 2 injured.",0,,1681235991,17035
TTQ2099,"04 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago); NUGFW: National Union of General and Federated Workers",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Diego Martin",,,Chaguaramas,10.6825,-61.6447,1,"Loop News Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 4 April 2023, in Chaguaramas, Diego Martin, employees and members of the National Union of General and Federated Workers held a protest in front of the Chaguaramas Development Authority (CDA) office to demand better working conditions. The claimed that they are forced to work in poor and unsafe conditions.",0,"crowd size=no report",1681235991,3206
TTQ2100,"04 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Diego Martin",,,Cocorite,10.6811,-61.5488,1,"Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 4 April 2023, in Cocorite, Diego Martin, two armed men approached a man who was on the porch of a house in the Waterhole area and shot and killed him. The victim was a mechanic, and the attack was thought to be related to an ongoing war between rival gangs in the area. 1 fatality.",1,,1681235991,15176
TTQ2101,"04 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Penal-Debe,,,Penal,10.1684,-61.4526,1,"Newsday Trinidad and Tobago",National,"On 4 April 2023, in Penal, Penal-Debe, two armed men chased a man and shot and killed him near his home off Penal Rock Road. The motivation of the attack is unknown. 1 fatality.",1,,1681235991,27211
TTQ2103,"04 April 2023",2023,2,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"Around 4 April 2023 (as reported), in Port of Spain, Port of Spain, a man was killed (methods unknown), and his burnt body was found inside a box in the Belmont neighborhood. The perpetrators and motivation of the attack are unknown. 1 fatality.",1,,1681235991,21619
TTQ2107,"04 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"ABG Gang",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"Saint Augustine",10.642,-61.3924,1,"Trinidad and Tobago Guardian",National,"On 4 April 2023, in Saint Augustine, Tunapuna Piarco, two gang members exited a vehicle, entered a house located at Freeman Road, and opened fire inside. Two men were killed, and a pregnant woman was injured, losing her baby. One of the deceased men was a gangster who was killed accidentally by his accomplice. They were believed to be members of the ABG Gang. The motivation of the attack is unknown. 2 fatalities, 1 injured.",2,,1681748431,9622
TTQ2097,"03 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Brasso,10.4168,-61.3238,1,"Trinidad and Tobago Guardian",National,"On 3 April 2023, in Brasso, Couva-Tabaquite-Talparo, residents held a protest with banners and blocked the Caparo Valley Brasso Road to demand that the Water Sewerage Authority (WASA) supplies them with a proper water service.",0,"crowd size=no report",1681235991,243
TTQ2104,"03 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Siparia,,,"La Brea",10.2424,-61.6133,1,"Newsday Trinidad and Tobago",National,"On 3 April 2023, in La Brea, Siparia, armed men in a black car shot and injured a man while walking along the main Southern road (drive-by). The motivation for the attack is unknown. 1 injured.",0,,1688412459,5430
TTQ2108,"02 April 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"Saint Helena",10.5822,-61.3401,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 2 April 2023, in Saint Helena, Tunapuna Piarco, police forces clashed with four armed men during an intervention to prevent the kidnapping of a businessman in El Carmen Road. The armed men, driving a car with the abducted man, saw the officers and started shooting, leading to a clash. Kidnappers lost control of the vehicle and crashed. Police forces arrested them and released the abducted man, who had been shot during the crossfire. 1 injured.",0,,1681235991,15388
TTQ2115,"01 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"La Horquetta",10.5935,-61.2747,1,"Loop News Trinidad and Tobago",National,"On 1 April 2023, in La Horquetta, Tunapuna Piarco, two masked men opened fire at a couple of men when they were hanging out in the Phase 6 area. One of them, who was the intended target of the attack, tried to run away, although the armed men chased him while shooting. However, he managed to escape unharmed. The two perpetrators were arrested on 8 April. The motivation for the attack is unknown. There were no casualties.",0,,1681748431,12276
TTQ2098,"31 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Taxi/Bus Drivers (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Pointe-a-Pierre,10.3228,-61.4453,1,"Trinidad and Tobago Guardian",National,"On 31 March 2023, in Pointe-a-Pierre, Couva-Tabaquite-Talparo, an armed man who pretended to be a passenger shot and killed a taxi driver during a ride along the Southern main road. The shooter asked the driver to drop him off at Reflection Guest House, and when the vehicle stopped, he got out of the taxi and shot and killed the driver. A female passenger was shot and injured. The shooter fled the scene. The motivation for the attack could be drug-related. 1 fatality, 1 injured.",1,,1681235991,4266
TTQ2092,"29 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 29 March 2023, in Port of Spain, Port of Spain, two armed men in a vehicle opened fire against a group of people at Upper Laventille Road (drive-by). A man was shot and injured. Motivation unknown. 1 injured.",0,,1680532132,11048
TTQ2093,"29 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","PNM: People's National Movement",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Siparia,,,Chatham,10.1378,-61.7461,1,"Trinidad and Tobago Guardian",National,"On 29 March 2023, in Chatham, Siparia, a house was set on fire and a man who was inside died. He was found face down on his bed. The victim was a known businessman and member of the People's National Movement. Although the cause of the fire was not clarified, the police does not rule out that this was an arson attack. 1 fatality.",1,,1680532132,718
TTQ2106,"29 March 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"Saint Augustine",10.642,-61.3924,1,"Trinidad and Tobago Guardian",National,"Property destruction: On 29 March 2023, in Saint Augustine, Tunapuna Piarco, unidentified individuals set fire to a house on Train Line Street. Perpetrators were not identified, but similar gang-related arson attacks were recently reported on the same street (coded separately).",0,,1681235991,
